mask_no,layer,sparsity,sm,rm,sw,rw,t1m,t1w,perf
0,layer3.1.conv1,0.1198238796657986,-0.0670411707593361,0.06709575414640544,-0.0670411707593361,0.06709575414640544,93.76812,93.76812,0.7854
0,layer3.0.conv1,0.18156602647569445,0.03638381894413184,0.09913801369604348,0.03638381894413184,0.09913801369604348,100.630936,100.630936,0.7854
0,layer2.3.conv2,0.07195366753472222,0.8448295492870801,0.14512844295387145,0.8448295492870801,0.14512844295387145,93.11022,93.11022,0.7854
0,layer2.3.conv1,0.243408203125,0.26640167576338586,0.13017572936167074,0.26640167576338586,0.13017572936167074,155.79883,155.79883,0.7854
0,layer2.2.conv2,0.22491455078125,0.3532702920101127,0.21342748729251942,0.3532702920101127,0.21342748729251942,142.56345,142.56345,0.7854
0,layer2.2.conv1,0.24338785807291666,0.19228799277026926,0.10741158741207935,0.19228964416587932,0.1074130621228112,143.89735,143.89737,0.7854
0,layer2.1.conv2,0.24439832899305555,0.29048826988416254,0.20542529249224273,0.29048826988416254,0.20542529249224273,142.8817,142.8817,0.7854
0,layer2.1.conv1,0.2436252170138889,0.19483899878325278,0.11950968720035075,0.19483899878325278,0.11950968720035075,141.56299,141.56299,0.7854
0,layer2.0.downsample.0,0.5,0.614012000279178,0.5752810758171305,0.614012000279178,0.5752810758171305,48.86607,48.86607,0.7854
0,layer2.0.conv2,0.24327256944444445,0.05587996910036643,0.13710311154611346,0.055882341606344955,0.13710566655616127,107.243256,107.243256,0.7854
0,layer2.0.conv1,0.368896484375,0.28971861532474646,0.30790143619869126,0.28971861532474646,0.30790143619869126,111.71513,111.71513,0.7854
0,layer1.2.conv2,0.498046875,0.4089196729715101,0.5483191653520281,0.4089196729715101,0.5483191653520281,105.46717,105.46717,0.7854
0,layer1.2.conv1,0.4537217881944444,0.36382738987088636,0.471004371755778,0.36382738987088636,0.471004371755778,99.69307,99.69307,0.7854
0,layer1.1.conv2,0.4778645833333333,0.39978075949623904,0.5288039119361753,0.39978075949623904,0.5288039119361753,102.434135,102.434135,0.7854
0,layer1.1.conv1,0.4244249131944444,0.4068160018461137,0.4774194365106549,0.4068160018461137,0.4774194365106549,98.302246,98.302246,0.7854
0,layer1.0.conv2,0.477294921875,0.37640190545452124,0.49758790622058774,0.37640190545452124,0.49758790622058774,103.08214,103.08214,0.7854
0,layer3.0.conv2,0.12024943033854167,-0.0731577938011322,0.059154034670009736,-0.0731577938011322,0.059154034670009736,94.267555,94.267555,0.7854
0,layer1.0.conv1,0.402099609375,0.4405491177999039,0.4758503207004872,0.4405491177999039,0.4758503207004872,97.796104,97.796104,0.7854
0,layer3.0.downsample.0,0.5,1.161108312196523,0.9224531528674411,1.161108312196523,0.9224531528674411,117.54301,117.54301,0.7854
0,layer3.2.conv1,0.12045966254340278,-0.06611720845658571,0.06853167572593796,-0.06611858692587805,0.06853009850648792,94.19962,94.19962,0.7854
0,fc,0.5,0.6799251458456868,1.2516165640832746,0.679924242446687,1.2516153532506629,45.932983,45.932983,0.7854
0,layer4.2.conv2,0.05959955851236979,-0.10157330642787063,0.02443897658476914,-0.10157330642787063,0.02443897658476914,93.8492,93.8492,0.7854
0,layer4.2.conv1,0.059870402018229164,-0.10127597084749113,0.025392985452888123,-0.10127597084749113,0.025392985452888123,94.16399,94.16399,0.7854
0,layer4.1.conv2,0.017711639404296875,-0.06555415295399997,-0.282023302492372,-0.06555415295399997,-0.282023302492372,60.155518,60.155518,0.7854
0,layer4.1.conv1,0.0598250495062934,-0.10196350000743985,0.023039095772180176,-0.10196350000743985,0.023039095772180176,94.37848,94.37848,0.7854
0,layer4.0.downsample.0,0.5,1.2463310466365711,0.9210207192941142,1.2463324064242658,0.9210218821593738,254.61711,254.61711,0.7854
